 Prog 13440
      Lat1 : 66.938S  Lon1 :  68.702W  Lat2 : 66.938S  Lon2 :  68.702W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 598s   NOPC : 3
      Calcul freq : 401 677659.0 Hz   Altitude :    0 m
             154           91          203           64
              87           77          132
 112699 Date : 19.04.12 01:30:36  LC : 2  IQ : 50
      Lat1 : 66.942S  Lon1 :  68.699W  Lat2 : 66.942S  Lon2 :  68.699W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 511s   NOPC : 3
      Calcul freq : 401 677663.3 Hz   Altitude :    0 m
             154           89          202           68
              84           77          132
 112699 Date : 19.04.12 01:39:21  LC : 1  IQ : 50
      Lat1 : 66.951S  Lon1 :  68.713W  Lat2 : 66.951S  Lon2 :  68.713W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 411s   NOPC : 3
      Calcul freq : 401 677659.2 Hz   Altitude :    0 m
             154           88          202           68
              81           77          133
 112699 Date : 19.04.12 01:46:55  LC : 1  IQ : 50
      Lat1 : 66.946S  Lon1 :  68.719W  Lat2 : 66.946S  Lon2 :  68.719W
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -120 dB
      Pass duration : 602s   NOPC : 3
      Calcul freq : 401 677660.3 Hz   Altitude :    0 m
             154           84          202           66
              73           77          133
 112699 Date : 19.04.12 01:50:35  LC : 2  IQ : 50
      Lat1 : 66.947S  Lon1 :  68.728W  Lat2 : 66.947S  Lon2 :  68.728W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -131 dB
      Pass duration : 602s   NOPC : 3
      Calcul freq : 401 677659.5 Hz   Altitude :    0 m
             153           86          202           65
              77           77          132
 112699 Date : 19.04.12 02:14:36  LC : 0  IQ : 50
      Lat1 : 66.958S  Lon1 :  68.763W  Lat2 : 66.958S  Lon2 :  68.763W
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 771s   NOPC : 3
      Calcul freq : 401 677660.9 Hz   Altitude :    0 m
             155           89          201           67
              87           77          134
 112699 Date : 19.04.12 02:58:43  LC : 1  IQ : 48
      Lat1 : 66.957S  Lon1 :  68.766W  Lat2 : 66.957S  Lon2 :  68.766W
      Nb mes : 012  Nb mes>-120dB : 004  Best level : -114 dB
      Pass duration : 733s   NOPC : 3
      Calcul freq : 401 677659.9 Hz   Altitude :    0 m
             155           85          201           65
              74           77          133
 112699 Date : 19.04.12 03:09:04  LC : 2  IQ : 50
      Lat1 : 66.938S  Lon1 :  68.755W  Lat2 : 66.938S  Lon2 :  68.755W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 499s   NOPC : 3
      Calcul freq : 401 677659.6 Hz   Altitude :    0 m
             155           85          201           65
              74           77          133
 112699 Date : 19.04.12 03:20:32  LC : 2  IQ : 50
      Lat1 : 66.965S  Lon1 :  68.750W  Lat2 : 66.965S  Lon2 :  68.750W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 580s   NOPC : 3
      Calcul freq : 401 677660.3 Hz   Altitude :    0 m
             155           89          200           65
              85           77          133
 112699 Date : 19.04.12 03:26:21  LC : 2  IQ : 40
      Lat1 : 66.968S  Lon1 :  68.755W  Lat2 : 66.968S  Lon2 :  68.755W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 552s   NOPC : 3
      Calcul freq : 401 677660.5 Hz   Altitude :    0 m
             155           88          200           65
              84           77          133
 112699 Date : 19.04.12 03:30:53  LC : 2  IQ : 50
      Lat1 : 66.968S  Lon1 :  68.750W  Lat2 : 66.968S  Lon2 :  68.750W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 635s   NOPC : 3
      Calcul freq : 401 677660.3 Hz   Altitude :    0 m
             155           84          201           62
              71           77          134
 112699 Date : 19.04.12 03:55:48  LC : 2  IQ : 50
      Lat1 : 66.967S  Lon1 :  68.709W  Lat2 : 66.967S  Lon2 :  68.709W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 310s   NOPC : 3
      Calcul freq : 401 677663.6 Hz   Altitude :    0 m
             155           86          201           63
              75           77          132
 112699 Date : 19.04.12 12:17:38  LC : 2  IQ : 58
      Lat1 : 66.825S  Lon1 :  68.434W  Lat2 : 66.825S  Lon2 :  68.434W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 481s   NOPC : 3
      Calcul freq : 401 677669.4 Hz   Altitude :    0 m
             155           90          205           65
              85           81          125
 112699 Date : 19.04.12 12:57:21  LC : 1  IQ : 58
      Lat1 : 66.834S  Lon1 :  68.386W  Lat2 : 66.834S  Lon2 :  68.386W
      Nb mes : 006  Nb mes>-120dB : 001  Best level : -119 dB
      Pass duration : 691s   NOPC : 3
      Calcul freq : 401 677667.7 Hz   Altitude :    0 m
             155           91          202           70
              80           66           61
 112699 Date : 19.04.12 13:24:11  LC : 3  IQ : 50
      Lat1 : 66.815S  Lon1 :  68.409W  Lat2 : 66.815S  Lon2 :  68.409W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 493s   NOPC : 3
      Calcul freq : 401 677671.4 Hz   Altitude :    0 m
             155           90          204           65
              88           77          129
 112699 Date : 19.04.12 14:03:28  LC : B  IQ : 08
      Lat1 : 66.843S  Lon1 :  68.441W  Lat2 : 66.843S  Lon2 :  68.441W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 189s   NOPC : 3
      Calcul freq : 401 677662.2 Hz   Altitude :    0 m
             156           81          203           64
              81           69          125
 112699 Date : 19.04.12 14:40:07  LC : 3  IQ : 58
      Lat1 : 66.829S  Lon1 :  68.466W  Lat2 : 66.829S  Lon2 :  68.466W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 431s   NOPC : 3
      Calcul freq : 401 677660.2 Hz   Altitude :    0 m
             156           89          203           65
              82           81          127
 112699 Date : 19.04.12 15:24:36  LC : B  IQ : 08
      Lat1 : 66.830S  Lon1 :  68.391W  Lat2 : 66.830S  Lon2 :  68.391W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -139 dB
      Pass duration : 245s   NOPC : 3
      Calcul freq : 401 677661.7 Hz   Altitude :    0 m
             156           90          203           65
              85           77          127
 112699 Date : 20.04.12 00:04:25  LC : B  IQ : 08
      Lat1 : 66.747S  Lon1 :  68.231W  Lat2 : 66.747S  Lon2 :  68.231W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677695.8 Hz   Altitude :    0 m
             156           90          205           69
              81           81          127
 112699 Date : 20.04.12 00:22:52  LC : 2  IQ : 50
      Lat1 : 66.631S  Lon1 :  68.287W  Lat2 : 66.631S  Lon2 :  68.287W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 708s   NOPC : 3
      Calcul freq : 401 677665.6 Hz   Altitude :    0 m
             156           92          204           65
              88           81          123
 112699 Date : 20.04.12 00:58:36  LC : 1  IQ : 48
      Lat1 : 66.614S  Lon1 :  68.292W  Lat2 : 66.614S  Lon2 :  68.292W
      Nb mes : 010  Nb mes>-120dB : 001  Best level : -119 dB
      Pass duration : 584s   NOPC : 3
      Calcul freq : 401 677668.3 Hz   Altitude :    0 m
             156           90          203           66
              83           81          123
 112699 Date : 20.04.12 01:06:23  LC : 2  IQ : 50
      Lat1 : 66.613S  Lon1 :  68.276W  Lat2 : 66.613S  Lon2 :  68.276W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 536s   NOPC : 3
      Calcul freq : 401 677668.6 Hz   Altitude :    0 m
             156           90          202           67
              84          209           60
 112699 Date : 20.04.12 01:24:04  LC : 0  IQ : 40
      Lat1 : 66.617S  Lon1 :  68.358W  Lat2 : 66.617S  Lon2 :  68.358W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 672s   NOPC : 3
      Calcul freq : 401 677668.0 Hz   Altitude :    0 m
             156           89          203           67
              79           81          126
 112699 Date : 20.04.12 01:29:11  LC : 2  IQ : 50
      Lat1 : 66.594S  Lon1 :  68.255W  Lat2 : 66.594S  Lon2 :  68.255W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 547s   NOPC : 3
      Calcul freq : 401 677667.8 Hz   Altitude :    0 m
             156           90          203           65
              83           77          126
 112699 Date : 20.04.12 01:38:49  LC : 1  IQ : 40
      Lat1 : 66.569S  Lon1 :  68.280W  Lat2 : 66.569S  Lon2 :  68.280W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 422s   NOPC : 3
      Calcul freq : 401 677668.0 Hz   Altitude :    0 m
             156           89          201           68
              84           81          124
 112699 Date : 20.04.12 02:03:03  LC : 1  IQ : 58
      Lat1 : 66.591S  Lon1 :  68.471W  Lat2 : 66.591S  Lon2 :  68.471W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 490s   NOPC : 3
      Calcul freq : 401 677665.1 Hz   Altitude :    0 m
             157           77          203           00
              54           05           55
 112699 Date : 20.04.12 02:40:29  LC : 2  IQ : 58
      Lat1 : 66.535S  Lon1 :  68.371W  Lat2 : 66.535S  Lon2 :  68.371W
      Nb mes : 011  Nb mes>-120dB : 001  Best level : -118 dB
      Pass duration : 732s   NOPC : 3
      Calcul freq : 401 677664.7 Hz   Altitude :    0 m
             157           89          200           73
              85           77          128
 112699 Date : 20.04.12 02:44:28  LC : 1  IQ : 58
      Lat1 : 66.534S  Lon1 :  68.308W  Lat2 : 66.534S  Lon2 :  68.308W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 322s   NOPC : 3
      Calcul freq : 401 677670.9 Hz   Altitude :    0 m
             157           89          200           73
              85           77          128
 112699 Date : 20.04.12 03:02:51  LC : 3  IQ : 50
      Lat1 : 66.507S  Lon1 :  68.339W  Lat2 : 66.507S  Lon2 :  68.339W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 533s   NOPC : 3
      Calcul freq : 401 677664.6 Hz   Altitude :    0 m
             150          112           42          214
             167           37          169
 112699 Date : 20.04.12 03:10:44  LC : B  IQ : 00
      Lat1 : 66.519S  Lon1 :  68.278W  Lat2 : 66.519S  Lon2 :  68.278W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 207s   NOPC : 3
      Calcul freq : 401 677668.3 Hz   Altitude :    0 m
             157           89          201           64
              81           81          128
 112699 Date : 20.04.12 03:19:21  LC : 3  IQ : 50
      Lat1 : 66.497S  Lon1 :  68.339W  Lat2 : 66.497S  Lon2 :  68.339W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 406s   NOPC : 3
      Calcul freq : 401 677664.2 Hz   Altitude :    0 m
             157           90          201           65
              85           77          128
 112699 Date : 20.04.12 03:49:20  LC : 2  IQ : 58
      Lat1 : 66.468S  Lon1 :  68.307W  Lat2 : 66.468S  Lon2 :  68.307W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 477s   NOPC : 3
      Calcul freq : 401 677663.0 Hz   Altitude :    0 m
             157           89          201           65
              82           77          132
 112699 Date : 20.04.12 12:04:06  LC : 1  IQ : 48
      Lat1 : 66.307S  Lon1 :  67.411W  Lat2 : 66.307S  Lon2 :  67.411W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 708s   NOPC : 3
      Calcul freq : 401 677662.2 Hz   Altitude :    0 m
             157           88          207           68
              82           77          132
 112699 Date : 20.04.12 12:38:41  LC : 0  IQ : 48
      Lat1 : 66.326S  Lon1 :  67.365W  Lat2 : 66.326S  Lon2 :  67.365W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 656s   NOPC : 3
      Calcul freq : 401 677659.9 Hz   Altitude :    0 m
             157           90          206           67
              71          109          212
 112699 Date : 20.04.12 12:59:16  LC : 1  IQ : 40
      Lat1 : 66.309S  Lon1 :  67.350W  Lat2 : 66.309S  Lon2 :  67.350W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 367s   NOPC : 3
      Calcul freq : 401 677661.0 Hz   Altitude :    0 m
             157           89          207           67
              86           77          132
 112699 Date : 20.04.12 13:51:05  LC : 0  IQ : 58
      Lat1 : 66.326S  Lon1 :  67.248W  Lat2 : 66.326S  Lon2 :  67.248W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 106s   NOPC : 3
      Calcul freq : 401 677662.0 Hz   Altitude :    0 m
             157           89          205           69
              87           77          132
 112699 Date : 20.04.12 14:19:42  LC : 1  IQ : 40
      Lat1 : 66.311S  Lon1 :  67.297W  Lat2 : 66.311S  Lon2 :  67.297W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 566s   NOPC : 3
      Calcul freq : 401 677662.7 Hz   Altitude :    0 m
             158           87          198          131
             147           45          186
 112699 Date : 20.04.12 16:01:34  LC : B  IQ : 08
      Lat1 : 66.303S  Lon1 :  67.165W  Lat2 : 66.303S  Lon2 :  67.165W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 036s   NOPC : 3
      Calcul freq : 401 677665.2 Hz   Altitude :    0 m
             158           90          202           65
              87           77          132
 112701 Date : 19.04.12 00:00:05  LC : B  IQ : 08
      Lat1 : 64.782S  Lon1 :  62.926W  Lat2 : 64.782S  Lon2 :  62.926W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -139 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677559.0 Hz   Altitude :    0 m
              69          205          205           61
              81          161          135
 112701 Date : 19.04.12 00:04:58  LC : B  IQ : 00
      Lat1 : 64.803S  Lon1 :  62.903W  Lat2 : 64.803S  Lon2 :  62.903W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 033s   NOPC : 3
      Calcul freq : 401 677568.1 Hz   Altitude :    0 m
              69          142          201           45
              92          129          135
 112701 Date : 19.04.12 00:43:42  LC : B  IQ : 08
      Lat1 : 64.802S  Lon1 :  62.904W  Lat2 : 64.802S  Lon2 :  62.904W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677563.3 Hz   Altitude :    0 m
              69          142          201           45
              92          129          135
 112701 Date : 19.04.12 01:49:22  LC : B  IQ : 08
      Lat1 : 64.776S  Lon1 :  62.975W  Lat2 : 64.776S  Lon2 :  62.975W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677548.0 Hz   Altitude :    0 m
              70          141          200           45
              90          129          135
 112701 Date : 19.04.12 01:53:34  LC : B  IQ : 07
      Lat1 : 64.781S  Lon1 :  62.919W  Lat2 : 64.781S  Lon2 :  62.919W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677565.3 Hz   Altitude :    0 m
              70          141          200           45
              90          129          135
 112701 Date : 19.04.12 02:24:47  LC : B  IQ : 08
      Lat1 : 64.778S  Lon1 :  62.925W  Lat2 : 64.778S  Lon2 :  62.925W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677561.2 Hz   Altitude :    0 m
              70          141          192           41
              94          129           08
 112701 Date : 19.04.12 03:08:07  LC : B  IQ : 08
      Lat1 : 64.789S  Lon1 :  62.915W  Lat2 : 64.789S  Lon2 :  62.915W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677563.3 Hz   Altitude :    0 m
              70          141          231          125
             123          206           49
 112701 Date : 20.04.12 02:49:21  LC : B  IQ : 00
      Lat1 : 64.838S  Lon1 :  62.933W  Lat2 : 64.838S  Lon2 :  62.933W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677569.8 Hz   Altitude :    0 m
              70          139          201           45
              84          129          134
 112714 Date : 19.04.12 10:59:00  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 650000.0 Hz   Altitude :    0 m
             199          121          145          245
             216          105          185           30
             153          137           59           53
              59           56          237          252
             226           09           75           31
             181          180           06          216
             236           14           19
