 Prog 13440
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 512s   NOPC : 1
      Calcul freq : 401 677395.6 Hz   Altitude :    0 m
              52          199           44
 096097 Date : 18.04.12 03:58:30  LC : 2  IQ : 66
      Lat1 : 42.951S  Lon1 : 147.355E  Lat2 : 34.546S  Lon2 : 171.747W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 352s   NOPC : 3
      Calcul freq : 401 677397.2 Hz   Altitude :    0 m
              52          199           44
 096097 Date : 18.04.12 05:26:14  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677395.6 Hz   Altitude :    0 m
              53          215           44
 096097 Date : 18.04.12 05:30:14  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.360E  Lat2 : 49.757S  Lon2 : 112.409E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 480s   NOPC : 4
      Calcul freq : 401 677402.7 Hz   Altitude :    0 m
              53          199           44
 096097 Date : 18.04.12 05:37:42  LC : 2  IQ : 68
      Lat1 : 42.949S  Lon1 : 147.359E  Lat2 : 44.269S  Lon2 : 140.921E
      Nb mes : 020  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 672s   NOPC : 4
      Calcul freq : 401 677403.3 Hz   Altitude :    0 m
              53          199           44
 096097 Date : 18.04.12 07:08:06  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 41.600S  Lon2 : 154.129E
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 384s   NOPC : 3
      Calcul freq : 401 677413.5 Hz   Altitude :    0 m
              54          198           43
 096097 Date : 18.04.12 19:17:11  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677395.6 Hz   Altitude :    0 m
              54          172           38
 096097 Date : 18.04.12 20:13:43  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677423.3 Hz   Altitude :    0 m
              54          197           44
 096097 Date : 18.04.12 20:26:14  LC : 3  IQ : 60
      Lat1 : 42.950S  Lon1 : 147.350E  Lat2 : 46.780S  Lon2 : 167.780E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 480s   NOPC : 3
      Calcul freq : 401 677425.6 Hz   Altitude :    0 m
              54          197           43
 096097 Date : 18.04.12 20:57:10  LC : 3  IQ : 68
      Lat1 : 42.952S  Lon1 : 147.356E  Lat2 : 47.965S  Lon2 : 172.412E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 576s   NOPC : 4
      Calcul freq : 401 677423.0 Hz   Altitude :    0 m
              54          198           44
 096097 Date : 18.04.12 21:43:18  LC : 3  IQ : 68
      Lat1 : 42.954S  Lon1 : 147.354E  Lat2 : 50.777S  Lon2 : 172.171W
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 512s   NOPC : 4
      Calcul freq : 401 677419.8 Hz   Altitude :    0 m
              55          198           44
 096097 Date : 18.04.12 22:07:02  LC : 3  IQ : 68
      Lat1 : 42.945S  Lon1 : 147.340E  Lat2 : 37.673S  Lon2 : 120.382E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 480s   NOPC : 4
      Calcul freq : 401 677412.8 Hz   Altitude :    0 m
              55          199           44
 096097 Date : 18.04.12 22:39:02  LC : 3  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.349E  Lat2 : 38.307S  Lon2 : 125.105E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 480s   NOPC : 3
      Calcul freq : 401 677398.0 Hz   Altitude :    0 m
              55          201           44
 096097 Date : 18.04.12 23:23:19  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.350E  Lat2 : 41.558S  Lon2 : 140.318E
      Nb mes : 012  Nb mes>-120dB : 002  Best level : -119 dB
      Pass duration : 480s   NOPC : 3
      Calcul freq : 401 677394.1 Hz   Altitude :    0 m
              55          201           44
 096097 Date : 19.04.12 01:05:27  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677423.3 Hz   Altitude :    0 m
              56          203           45
 096097 Date : 19.04.12 03:36:07  LC : 1  IQ : 56
      Lat1 : 42.948S  Lon1 : 147.382E  Lat2 : 39.319S  Lon2 : 164.941E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 608s   NOPC : 3
      Calcul freq : 401 677353.9 Hz   Altitude :    0 m
              57          205           45
 096097 Date : 19.04.12 03:45:27  LC : 0  IQ : 56
      Lat1 : 42.887S  Lon1 : 147.487E  Lat2 : 33.245S  Lon2 : 167.068W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 256s   NOPC : 4
      Calcul freq : 401 677311.9 Hz   Altitude :    0 m
              57          205           45
 096097 Date : 19.04.12 05:19:03  LC : 3  IQ : 67
      Lat1 : 42.948S  Lon1 : 147.360E  Lat2 : 48.850S  Lon2 : 117.508E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 512s   NOPC : 4
      Calcul freq : 401 677384.4 Hz   Altitude :    0 m
              58          204           45
 096097 Date : 19.04.12 05:28:55  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 020  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 704s   NOPC : ?
      Calcul freq : 401 677384.8 Hz   Altitude :    0 m
              58          204           45
 096097 Date : 19.04.12 06:43:19  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 39.285S  Lon2 : 165.577E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 544s   NOPC : 4
      Calcul freq : 401 677406.0 Hz   Altitude :    0 m
              59          203           44
 096097 Date : 19.04.12 07:08:07  LC : 3  IQ : 67
      Lat1 : 42.950S  Lon1 : 147.358E  Lat2 : 52.608S  Lon2 :  98.110E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 384s   NOPC : 4
      Calcul freq : 401 677411.7 Hz   Altitude :    0 m
              59          202           44
 096098 Date : 18.04.12 02:08:28  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677229.9 Hz   Altitude :    0 m
              49          199           40
 096098 Date : 18.04.12 03:48:08  LC : 3  IQ : 60
      Lat1 : 42.952S  Lon1 : 147.349E  Lat2 : 40.353S  Lon2 : 160.034E
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 585s   NOPC : 1
      Calcul freq : 401 677207.1 Hz   Altitude :    0 m
              50          200           41
 096098 Date : 18.04.12 03:55:59  LC : 3  IQ : 66
      Lat1 : 42.949S  Lon1 : 147.354E  Lat2 : 34.310S  Lon2 : 172.050W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 423s   NOPC : 3
      Calcul freq : 401 677207.8 Hz   Altitude :    0 m
              50          200           41
 096098 Date : 18.04.12 05:26:43  LC : 0  IQ : 58
      Lat1 : 42.958S  Lon1 : 147.338E  Lat2 : 31.899S  Lon2 : 159.199W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 260s   NOPC : 3
      Calcul freq : 401 677216.0 Hz   Altitude :    0 m
              51          200           41
 096098 Date : 18.04.12 05:29:25  LC : 3  IQ : 68
      Lat1 : 42.950S  Lon1 : 147.360E  Lat2 : 49.830S  Lon2 : 112.426E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 520s   NOPC : 4
      Calcul freq : 401 677213.6 Hz   Altitude :    0 m
              51          200           41
 096098 Date : 18.04.12 05:37:49  LC : 2  IQ : 58
      Lat1 : 42.948S  Lon1 : 147.362E  Lat2 : 44.270S  Lon2 : 140.910E
      Nb mes : 019  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 617s   NOPC : 4
      Calcul freq : 401 677215.1 Hz   Altitude :    0 m
              51          199           41
 096098 Date : 18.04.12 07:07:44  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.348E  Lat2 : 41.594S  Lon2 : 154.167E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 553s   NOPC : 3
      Calcul freq : 401 677227.4 Hz   Altitude :    0 m
              51          199           41
 096098 Date : 18.04.12 07:15:36  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677207.1 Hz   Altitude :    0 m
              51          199           41
 096098 Date : 18.04.12 20:13:34  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -137 dB
      Pass duration : ???s   NOPC : ?
      Calcul freq : 401 677234.3 Hz   Altitude :    0 m
              52          198           41
 096098 Date : 18.04.12 20:26:33  LC : 3  IQ : 60
      Lat1 : 42.950S  Lon1 : 147.352E  Lat2 : 46.808S  Lon2 : 167.765E
      Nb mes : 014  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 520s   NOPC : 3
      Calcul freq : 401 677236.4 Hz   Altitude :    0 m
              52          198           41
 096098 Date : 18.04.12 20:58:47  LC : 3  IQ : 66
      Lat1 : 42.953S  Lon1 : 147.354E  Lat2 : 48.085S  Lon2 : 172.458E
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 487s   NOPC : 3
      Calcul freq : 401 677234.2 Hz   Altitude :    0 m
              52          198           41
 096098 Date : 18.04.12 21:44:01  LC : 3  IQ : 68
      Lat1 : 42.953S  Lon1 : 147.353E  Lat2 : 50.831S  Lon2 : 172.194W
      Nb mes : 017  Nb mes>-120dB : 001  Best level : -120 dB
      Pass duration : 585s   NOPC : 4
      Calcul freq : 401 677232.9 Hz   Altitude :    0 m
              53          199           41
 096098 Date : 18.04.12 22:06:46  LC : 2  IQ : 58
      Lat1 : 42.951S  Lon1 : 147.346E  Lat2 : 37.685S  Lon2 : 120.381E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 455s   NOPC : 4
      Calcul freq : 401 677226.7 Hz   Altitude :    0 m
              53          200           41
 096098 Date : 18.04.12 22:39:16  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 38.297S  Lon2 : 125.126E
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 455s   NOPC : 4
      Calcul freq : 401 677216.7 Hz   Altitude :    0 m
              53          201           41
 096098 Date : 18.04.12 23:23:09  LC : 3  IQ : 68
      Lat1 : 42.951S  Lon1 : 147.353E  Lat2 : 41.522S  Lon2 : 140.252E
      Nb mes : 008  Nb mes>-120dB : 001  Best level : -120 dB
      Pass duration : 520s   NOPC : 3
      Calcul freq : 401 677209.6 Hz   Altitude :    0 m
              53          202           41
 096098 Date : 19.04.12 01:05:31  LC : B  IQ : 00
      Lat1 : 42.868S  Lon1 : 147.175E  Lat2 : 31.952S  Lon2 :  92.852E
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 065s   NOPC : 2
      Calcul freq : 401 677234.3 Hz   Altitude :    0 m
              54          204           42
 096098 Date : 19.04.12 03:37:44  LC : 2  IQ : 56
      Lat1 : 42.945S  Lon1 : 147.369E  Lat2 : 39.323S  Lon2 : 165.060E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 585s   NOPC : 3
      Calcul freq : 401 677151.7 Hz   Altitude :    0 m
              55          206           43
 096098 Date : 19.04.12 03:45:35  LC : 1  IQ : 56
      Lat1 : 42.942S  Lon1 : 147.373E  Lat2 : 33.227S  Lon2 : 166.853W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 357s   NOPC : 3
      Calcul freq : 401 677142.6 Hz   Altitude :    0 m
              55          206           43
 096098 Date : 19.04.12 05:19:01  LC : 1  IQ : 58
      Lat1 : 42.929S  Lon1 : 147.396E  Lat2 : 48.849S  Lon2 : 117.477E
      Nb mes : 016  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 520s   NOPC : 4
      Calcul freq : 401 677152.3 Hz   Altitude :    0 m
              56          206           43
 096098 Date : 19.04.12 05:30:24  LC : Z  IQ : 00
      Lat1 : ???????  Lon1 : ????????  Lat2 : ???????  Lon2 : ????????
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 552s   NOPC : ?
      Calcul freq : 401 677151.7 Hz   Altitude :    0 m
              56          205           42
 096098 Date : 19.04.12 06:44:20  LC : 3  IQ : 67
      Lat1 : 42.951S  Lon1 : 147.349E  Lat2 : 39.308S  Lon2 : 165.607E
      Nb mes : 013  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 520s   NOPC : 3
      Calcul freq : 401 677218.4 Hz   Altitude :    0 m
              56          203           41
 096098 Date : 19.04.12 07:07:54  LC : 2  IQ : 66
      Lat1 : 42.948S  Lon1 : 147.359E  Lat2 : 52.641S  Lon2 :  98.058E
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 325s   NOPC : 3
      Calcul freq : 401 677224.7 Hz   Altitude :    0 m
              57          203           41
 112693 Date : 18.04.12 00:46:47  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.209W  Lat2 : 34.150N  Lon2 : 119.209W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 390s   NOPC : 3
      Calcul freq : 401 677563.6 Hz   Altitude :    0 m
             140          126          189          104
              26          134          121
 112693 Date : 18.04.12 02:41:03  LC : 3  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.212W  Lat2 : 34.149N  Lon2 : 119.212W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 420s   NOPC : 3
      Calcul freq : 401 677563.5 Hz   Altitude :    0 m
             141          125          184          101
              24          134          126
 112693 Date : 18.04.12 03:03:50  LC : 3  IQ : 50
      Lat1 : 34.150N  Lon1 : 119.211W  Lat2 : 34.150N  Lon2 : 119.211W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 420s   NOPC : 3
      Calcul freq : 401 677562.8 Hz   Altitude :    0 m
             141          125          184          100
              24          134          126
 112693 Date : 18.04.12 03:56:32  LC : 1  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.210W  Lat2 : 34.149N  Lon2 : 119.210W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 090s   NOPC : 3
      Calcul freq : 401 677563.9 Hz   Altitude :    0 m
             141          125          184          100
              24          134          125
 112693 Date : 18.04.12 13:02:47  LC : 3  IQ : 58
      Lat1 : 34.147N  Lon1 : 119.201W  Lat2 : 34.147N  Lon2 : 119.201W
      Nb mes : 017  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 510s   NOPC : 3
      Calcul freq : 401 677569.5 Hz   Altitude :    0 m
             142          129          186          103
              26          138          105
 112693 Date : 19.04.12 00:26:17  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.208W  Lat2 : 34.150N  Lon2 : 119.208W
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 510s   NOPC : 3
      Calcul freq : 401 677569.3 Hz   Altitude :    0 m
             143          129          190          105
              27          138          104
 112693 Date : 19.04.12 02:16:37  LC : 3  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.211W  Lat2 : 34.149N  Lon2 : 119.211W
      Nb mes : 009  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 360s   NOPC : 3
      Calcul freq : 401 677566.9 Hz   Altitude :    0 m
             143          127          184          101
              25          134          115
 112693 Date : 19.04.12 02:51:54  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.211W  Lat2 : 34.150N  Lon2 : 119.211W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 360s   NOPC : 3
      Calcul freq : 401 677565.9 Hz   Altitude :    0 m
             144          127          183          100
              24          134          116
 112693 Date : 19.04.12 03:35:37  LC : A  IQ : 08
      Lat1 : 34.153N  Lon1 : 119.214W  Lat2 : 34.153N  Lon2 : 119.214W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -132 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677564.0 Hz   Altitude :    0 m
             144           94          183          100
              24          134          117
 112693 Date : 19.04.12 03:57:37  LC : 3  IQ : 50
      Lat1 : 34.148N  Lon1 : 119.207W  Lat2 : 34.148N  Lon2 : 119.207W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 210s   NOPC : 3
      Calcul freq : 401 677567.1 Hz   Altitude :    0 m
             144          126          183          100
              24          134          118
 112693 Date : 19.04.12 12:38:17  LC : 3  IQ : 58
      Lat1 : 34.150N  Lon1 : 119.213W  Lat2 : 34.150N  Lon2 : 119.213W
      Nb mes : 015  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 450s   NOPC : 3
      Calcul freq : 401 677568.6 Hz   Altitude :    0 m
             145          128          188          104
              26          138          108
 112696 Date : 18.04.12 00:44:27  LC : B  IQ : 08
      Lat1 : 34.145N  Lon1 : 119.202W  Lat2 : 34.145N  Lon2 : 119.202W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677458.3 Hz   Altitude :    0 m
             208          101          207           55
             112          102          117
 112696 Date : 18.04.12 02:41:20  LC : 3  IQ : 58
      Lat1 : 34.148N  Lon1 : 119.212W  Lat2 : 34.148N  Lon2 : 119.212W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677453.0 Hz   Altitude :    0 m
             209          100          204           53
             110          102          123
 112696 Date : 18.04.12 03:05:27  LC : B  IQ : 00
      Lat1 : 34.148N  Lon1 : 119.212W  Lat2 : 34.148N  Lon2 : 119.212W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677452.7 Hz   Altitude :    0 m
             209          100          203           53
             110          102          123
 112696 Date : 18.04.12 13:02:57  LC : 2  IQ : 58
      Lat1 : 34.149N  Lon1 : 119.207W  Lat2 : 34.149N  Lon2 : 119.207W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 270s   NOPC : 3
      Calcul freq : 401 677458.0 Hz   Altitude :    0 m
             210          104          206           55
             111          106          105
 112696 Date : 19.04.12 00:21:32  LC : 3  IQ : 68
      Lat1 : 34.150N  Lon1 : 119.210W  Lat2 : 34.150N  Lon2 : 119.210W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -133 dB
      Pass duration : 180s   NOPC : 3
      Calcul freq : 401 677458.7 Hz   Altitude :    0 m
             211          104          208           55
             112          106          100
 112696 Date : 19.04.12 02:17:19  LC : 3  IQ : 68
      Lat1 : 34.149N  Lon1 : 119.209W  Lat2 : 34.149N  Lon2 : 119.209W
      Nb mes : 004  Nb mes>-120dB : 000  Best level : -136 dB
      Pass duration : 240s   NOPC : 3
      Calcul freq : 401 677456.5 Hz   Altitude :    0 m
             212          103          204           53
             110          102          110
 112696 Date : 19.04.12 02:50:57  LC : B  IQ : 08
      Lat1 : 34.149N  Lon1 : 119.210W  Lat2 : 34.149N  Lon2 : 119.210W
      Nb mes : 001  Nb mes>-120dB : 000  Best level : -138 dB
      Pass duration : 000s   NOPC : 3
      Calcul freq : 401 677456.2 Hz   Altitude :    0 m
             212          103          203           53
             110          118          112
 112696 Date : 19.04.12 12:39:11  LC : B  IQ : 08
      Lat1 : 34.147N  Lon1 : 119.211W  Lat2 : 34.147N  Lon2 : 119.211W
      Nb mes : 002  Nb mes>-120dB : 000  Best level : -134 dB
      Pass duration : 030s   NOPC : 3
      Calcul freq : 401 677455.3 Hz   Altitude :    0 m
             213          103          207           55
             112          106          106
 112699 Date : 18.04.12 00:04:54  LC : A  IQ : 08
      Lat1 : 67.664S  Lon1 :  69.227W  Lat2 : 67.664S  Lon2 :  69.227W
      Nb mes : 003  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 101s   NOPC : 3
      Calcul freq : 401 677678.2 Hz   Altitude :    0 m
             153           91          205           69
              87           81          123
 112699 Date : 18.04.12 00:10:03  LC : 1  IQ : 48
      Lat1 : 67.641S  Lon1 :  69.319W  Lat2 : 67.641S  Lon2 :  69.319W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -129 dB
      Pass duration : 442s   NOPC : 3
      Calcul freq : 401 677663.2 Hz   Altitude :    0 m
             153           91          204           67
              86           81          124
 112699 Date : 18.04.12 00:15:13  LC : 2  IQ : 50
      Lat1 : 67.647S  Lon1 :  69.303W  Lat2 : 67.647S  Lon2 :  69.303W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -123 dB
      Pass duration : 470s   NOPC : 3
      Calcul freq : 401 677668.5 Hz   Altitude :    0 m
             153           90          205           67
              83           81          125
 112699 Date : 18.04.12 00:21:17  LC : 1  IQ : 40
      Lat1 : 67.648S  Lon1 :  69.314W  Lat2 : 67.648S  Lon2 :  69.314W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 343s   NOPC : 3
      Calcul freq : 401 677661.8 Hz   Altitude :    0 m
             153           92          205           66
              91           77          129
 112699 Date : 18.04.12 00:29:53  LC : 2  IQ : 50
      Lat1 : 67.637S  Lon1 :  69.282W  Lat2 : 67.637S  Lon2 :  69.282W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 561s   NOPC : 3
      Calcul freq : 401 677663.8 Hz   Altitude :    0 m
             153           92          205           66
              90           77          128
 112699 Date : 18.04.12 00:51:10  LC : 1  IQ : 40
      Lat1 : 67.644S  Lon1 :  69.274W  Lat2 : 67.644S  Lon2 :  69.274W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -124 dB
      Pass duration : 266s   NOPC : 3
      Calcul freq : 401 677663.6 Hz   Altitude :    0 m
             153           91          205           66
              89           77          129
 112699 Date : 18.04.12 01:40:39  LC : 2  IQ : 58
      Lat1 : 67.645S  Lon1 :  69.321W  Lat2 : 67.645S  Lon2 :  69.321W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 442s   NOPC : 3
      Calcul freq : 401 677668.4 Hz   Altitude :    0 m
             153           86          204           67
              79           77          129
 112699 Date : 18.04.12 01:52:06  LC : 2  IQ : 50
      Lat1 : 67.648S  Lon1 :  69.274W  Lat2 : 67.648S  Lon2 :  69.274W
      Nb mes : 012  Nb mes>-120dB : 000  Best level : -127 dB
      Pass duration : 584s   NOPC : 3
      Calcul freq : 401 677665.5 Hz   Altitude :    0 m
             153           81          204           69
              87           69          127
 112699 Date : 18.04.12 01:53:35  LC : 2  IQ : 50
      Lat1 : 67.642S  Lon1 :  69.270W  Lat2 : 67.642S  Lon2 :  69.270W
      Nb mes : 011  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 601s   NOPC : 3
      Calcul freq : 401 677668.3 Hz   Altitude :    0 m
             153           83          204           66
              90           69          127
 112699 Date : 18.04.12 02:02:30  LC : 2  IQ : 50
      Lat1 : 67.633S  Lon1 :  69.256W  Lat2 : 67.633S  Lon2 :  69.256W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -126 dB
      Pass duration : 334s   NOPC : 3
      Calcul freq : 401 677668.4 Hz   Altitude :    0 m
             153           80          203           69
              85           69          125
 112699 Date : 18.04.12 02:05:00  LC : 1  IQ : 40
      Lat1 : 67.621S  Lon1 :  69.262W  Lat2 : 67.621S  Lon2 :  69.262W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -122 dB
      Pass duration : 293s   NOPC : 3
      Calcul freq : 401 677665.2 Hz   Altitude :    0 m
             153           79          204           67
              84           69          128
 112699 Date : 18.04.12 02:27:17  LC : 0  IQ : 50
      Lat1 : 67.603S  Lon1 :  69.240W  Lat2 : 67.603S  Lon2 :  69.240W
      Nb mes : 006  Nb mes>-120dB : 000  Best level : -121 dB
      Pass duration : 665s   NOPC : 3
      Calcul freq : 401 677669.3 Hz   Altitude :    0 m
             153           83          203           65
              88           69          125
 112699 Date : 18.04.12 03:26:56  LC : 2  IQ : 58
      Lat1 : 67.577S  Lon1 :  69.355W  Lat2 : 67.577S  Lon2 :  69.355W
      Nb mes : 007  Nb mes>-120dB : 003  Best level : -116 dB
      Pass duration : 432s   NOPC : 3
      Calcul freq : 401 677668.5 Hz   Altitude :    0 m
             153           90          203           68
              83           81          125
 112699 Date : 18.04.12 03:31:09  LC : 1  IQ : 40
      Lat1 : 67.571S  Lon1 :  69.306W  Lat2 : 67.571S  Lon2 :  69.306W
      Nb mes : 008  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 613s   NOPC : 3
      Calcul freq : 401 677667.3 Hz   Altitude :    0 m
             153           92          202           65
              81           81          126
 112699 Date : 18.04.12 03:33:13  LC : 1  IQ : 48
      Lat1 : 67.561S  Lon1 :  69.310W  Lat2 : 67.561S  Lon2 :  69.310W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -130 dB
      Pass duration : 568s   NOPC : 3
      Calcul freq : 401 677669.2 Hz   Altitude :    0 m
             153           90          202          108
             152           42          114
 112699 Date : 18.04.12 03:39:49  LC : 2  IQ : 50
      Lat1 : 67.560S  Lon1 :  69.341W  Lat2 : 67.560S  Lon2 :  69.341W
      Nb mes : 007  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 426s   NOPC : 3
      Calcul freq : 401 677668.4 Hz   Altitude :    0 m
             153           92          201           71
              90           81          122
 112699 Date : 18.04.12 03:50:50  LC : 2  IQ : 50
      Lat1 : 67.555S  Lon1 :  69.330W  Lat2 : 67.555S  Lon2 :  69.330W
      Nb mes : 010  Nb mes>-120dB : 000  Best level : -125 dB
      Pass duration : 528s   NOPC : 3
      Calcul freq : 401 677668.1 Hz   Altitude :    0 m
             153           92          201           65
              87           81          121
 112699 Date : 18.04.12 12:08:29  LC : 0  IQ : 58
      Lat1 : 67.314S  Lon1 :  69.036W  Lat2 : 67.314S  Lon2 :  69.036W
      Nb mes : 005  Nb mes>-120dB : 000  Best level : -128 dB
      Pass duration : 154s   NOPC : 3
      Calcul freq : 401 677669.0 Hz   Altitude :    0 m
             153           93          206           66
              92           81          124
 112699 Date : 18.04.12 12:33:29  LC : 2  IQ : 50
